account_id,symbol,trade_date,quantity,price
ACC-0015,DIS,2026-05-29,7,214.68
ACC-0015,AMD,2026-06-12,15,29.65
ACC-0015,DIS,2026-06-23,-18,258.90
ACC-0016,RIVN,2025-06-03,21,378.39
ACC-0016,NFLX,2025-06-11,-9,222.62
ACC-0016,VRT,2025-06-12,19,124.10
ACC-0016,NFLX,2025-06-13,54,232.13
ACC-0016,RIVN,2025-06-17,-9,393.76
ACC-0016,NFLX,2025-06-18,54,231.86
ACC-0016,RIVN,2025-06-20,-8,405.46
ACC-0016,NFLX,2025-06-26,44,238.80
ACC-0016,NFLX,2025-07-07,48,244.23
ACC-0016,NFLX,2025-07-14,-34,233.82
ACC-0016,RIVN,2025-07-28,23,401.46
ACC-0016,NFLX,2025-08-13,52,201.28
ACC-0016,RIVN,2025-08-26,59,417.40
ACC-0016,RIVN,2025-08-28,-16,416.05
ACC-0016,NFLX,2025-08-29,58,202.08
ACC-0016,AMD,2025-09-02,-4,22.60
ACC-0016,NFLX,2025-09-16,-55,200.92
ACC-0016,NFLX,2025-09-17,-59,202.11
ACC-0016,NFLX,2025-09-18,-43,190.92
ACC-0016,RIVN,2025-09-23,48,373.23
ACC-0016,NFLX,2025-09-24,18,198.24
ACC-0016,NFLX,2025-09-29,47,200.82
ACC-0016,RIVN,2025-10-03,1,442.56
ACC-0016,RIVN,2025-10-09,3,419.35
ACC-0016,META,2025-10-15,15,371.68
ACC-0016,NFLX,2025-10-16,29,204.69
ACC-0016,RIVN,2025-10-23,43,409.38
ACC-0016,NFLX,2025-10-30,-60,207.03
ACC-0016,NFLX,2025-11-12,35,194.66
ACC-0016,NFLX,2025-11-17,34,188.97
ACC-0016,RIVN,2025-11-18,-46,398.18
ACC-0016,NFLX,2025-11-20,-27,204.14
ACC-0016,INTC,2025-11-21,-20,242.96
ACC-0016,NFLX,2025-11-27,-38,202.17
ACC-0016,NFLX,2025-12-02,-50,203.45
ACC-0016,RIVN,2025-12-09,34,407.62
ACC-0016,RIVN,2025-12-10,-7,412.60
ACC-0016,NFLX,2025-12-19,-12,221.81
ACC-0016,BA,2025-12-23,-23,334.76
ACC-0016,RIVN,2025-12-31,10,412.49
ACC-0016,RIVN,2026-01-01,-37,413.09
ACC-0016,RIVN,2026-01-05,30,410.27
ACC-0016,META,2026-01-22,-26,447.43
ACC-0016,RIVN,2026-02-06,49,398.51
ACC-0016,RIVN,2026-02-11,-6,417.85
ACC-0016,NFLX,2026-02-16,15,215.72
ACC-0016,RIVN,2026-02-24,-45,403.88
ACC-0016,NFLX,2026-03-11,8,207.27
ACC-0016,NFLX,2026-03-18,-28,208.22
ACC-0016,RIVN,2026-03-23,39,468.76
ACC-0016,RIVN,2026-03-24,7,471.95
ACC-0016,RIVN,2026-04-02,-7,486.23
ACC-0016,TSLA,2026-04-03,-10,207.29
ACC-0016,NFLX,2026-04-08,-21,221.64
ACC-0016,COIN,2026-04-10,-40,225.67
ACC-0016,AVGO,2026-04-24,-43,200.52
ACC-0016,NFLX,2026-04-29,-37,212.31
ACC-0016,RIVN,2026-05-01,17,424.49
ACC-0016,NFLX,2026-05-14,-1,217.52
ACC-0016,NFLX,2026-05-18,42,211.57
ACC-0016,SOFI,2026-05-20,42,18.49
ACC-0016,NFLX,2026-05-26,57,210.30
ACC-0016,NFLX,2026-05-27,-36,215.01
ACC-0016,TSLA,2026-05-28,-32,220.65
ACC-0016,RIVN,2026-06-02,-54,431.89
ACC-0016,RIVN,2026-06-04,-10,426.98
ACC-0016,NFLX,2026-06-17,37,200.52
ACC-0016,UBER,2026-07-06,-47,253.41
ACC-0016,NFLX,2026-07-17,-15,189.19
ACC-0016,RIVN,2026-07-28,60,447.42
ACC-0016,NFLX,2026-07-30,53,198.01
ACC-0016,NFLX,2026-08-05,4,202.08
ACC-0016,NFLX,2026-08-11,9,204.75
ACC-0016,RIVN,2026-08-21,-10,487.02
ACC-0016,NFLX,2026-09-01,9,199.62
ACC-0016,AMZN,2026-09-02,-48,143.62
ACC-0016,RIVN,2026-09-03,1,482.57
ACC-0016,RIVN,2026-09-04,38,353.02
ACC-0017,MRVL,2025-07-02,-46,181.60
ACC-0017,RIVN,2025-08-11,-24,397.93
ACC-0017,UNH,2025-09-24,-42,98.33
ACC-0017,MRVL,2025-11-11,48,153.68
ACC-0017,MRVL,2025-12-25,51,174.33
ACC-0017,RIVN,2025-12-29,-55,400.31
ACC-0017,COIN,2025-12-31,-26,272.72
ACC-0017,MRVL,2026-01-01,-59,169.13
ACC-0017,RIVN,2026-04-23,-52,432.99
ACC-0017,RIVN,2026-05-27,52,412.82
ACC-0017,RIVN,2026-06-25,-20,411.52
ACC-0017,MRVL,2026-07-17,-21,190.04
ACC-0017,RIVN,2026-07-28,-52,446.12
ACC-0017,RIVN,2026-08-18,-41,476.64
ACC-0017,MRVL,2026-09-04,57,198.53
ACC-0018,AMZN,2025-06-03,-29,96.96
ACC-0018,MRVL,2025-06-04,-48,199.87
ACC-0018,NFLX,2025-06-11,44,222.89
ACC-0018,MRVL,2025-06-16,5,192.80
ACC-0018,MRVL,2025-06-18,47,196.69
ACC-0018,MRVL,2025-06-23,-49,190.64
ACC-0018,AMZN,2025-07-07,-60,100.99
ACC-0018,AMZN,2025-07-14,13,96.19
ACC-0018,AMZN,2025-07-15,-55,92.02
ACC-0018,AMZN,2025-08-04,51,89.75
ACC-0018,MSTR,2025-08-05,-10,65.17
ACC-0018,AMZN,2025-08-08,-34,97.20
ACC-0018,MRVL,2025-08-25,-47,176.62
ACC-0018,AMZN,2025-09-18,-4,102.72
ACC-0018,AMZN,2025-10-06,56,108.98
ACC-0018,MRVL,2025-10-07,23,154.03
ACC-0018,COIN,2025-10-15,-27,360.93
ACC-0018,MRVL,2025-10-21,-22,149.68
ACC-0018,MRVL,2025-10-28,-1,155.29
ACC-0018,AMZN,2025-11-20,-24,124.34
ACC-0018,MRVL,2025-11-24,-52,153.99
ACC-0018,AMZN,2025-12-02,30,128.60
ACC-0018,AMZN,2025-12-08,8,124.88
ACC-0018,AMZN,2025-12-11,34,120.93
ACC-0018,AMZN,2025-12-17,32,123.56
ACC-0018,AMZN,2025-12-22,-20,128.62
ACC-0018,GOOGL,2025-12-24,-38,118.19
ACC-0018,MRVL,2026-01-05,-19,167.61
ACC-0018,AMZN,2026-01-09,5,142.30
ACC-0018,AMZN,2026-01-15,49,131.31
ACC-0018,MRVL,2026-01-19,-27,156.56
ACC-0018,AMZN,2026-01-21,24,129.12
ACC-0018,MRVL,2026-02-24,28,160.43
ACC-0018,QQQ,2026-03-16,28,245.27
ACC-0018,AMZN,2026-03-17,39,132.25
ACC-0018,AMZN,2026-03-23,30,137.59
ACC-0018,AMZN,2026-04-02,-28,138.22
ACC-0018,MRVL,2026-04-06,-44,169.17
ACC-0018,AMZN,2026-04-13,7,140.22
ACC-0018,AMZN,2026-04-24,-54,146.70
ACC-0018,MRVL,2026-04-30,-34,194.72
ACC-0018,MRVL,2026-05-05,11,202.38
ACC-0018,PYPL,2026-05-14,-10,13.23
ACC-0018,MRVL,2026-05-20,-15,189.12
ACC-0018,AMZN,2026-05-22,-53,149.96
ACC-0018,AMZN,2026-06-04,-9,147.72
ACC-0019,COIN,2025-07-30,34,386.34
ACC-0019,SOFI,2025-08-19,-46,38.81
ACC-0019,SOFI,2025-09-09,38,36.35
ACC-0019,VRT,2025-10-01,20,99.35
ACC-0019,SOFI,2025-10-10,-10,35.96
ACC-0019,VRT,2025-10-17,14,102.56
ACC-0019,WMT,2025-10-22,-46,132.86
ACC-0019,SOFI,2025-11-07,17,29.63
ACC-0019,SOFI,2025-11-12,24,28.90
ACC-0019,SOFI,2025-11-14,59,28.00
ACC-0019,SOFI,2025-11-25,4,24.94
ACC-0019,WMT,2025-12-29,27,129.91
ACC-0019,VRT,2026-01-06,12,94.14
ACC-0019,VRT,2026-01-09,-27,96.56
ACC-0019,SOFI,2026-01-19,-6,21.47
ACC-0019,SOFI,2026-02-06,-46,19.97
ACC-0019,SMCI,2026-02-16,36,182.58
ACC-0019,SNAP,2026-02-19,24,21.09
ACC-0019,VRT,2026-04-09,41,113.55
ACC-0019,SOFI,2026-04-16,-46,20.42
ACC-0019,ARM,2026-04-23,47,186.78
ACC-0019,VRT,2026-04-29,30,121.27
ACC-0019,SOFI,2026-05-18,2,18.81
ACC-0019,SOFI,2026-05-28,-37,19.11
ACC-0019,SOFI,2026-06-15,11,18.77
ACC-0019,VRT,2026-07-02,-39,95.21
ACC-0019,SOFI,2026-07-20,-34,18.54
ACC-0019,VRT,2026-08-13,6,88.09
ACC-0019,SOFI,2026-08-14,40,16.83
ACC-0020,PLTR,2025-06-13,-19,182.33
ACC-0020,BA,2025-08-04,-38,329.08
ACC-0020,BA,2025-08-26,11,326.39
ACC-0020,UNH,2025-09-05,17,80.60
ACC-0020,PLTR,2025-10-02,25,203.39
ACC-0020,BA,2025-10-29,33,318.71
ACC-0020,PLTR,2025-11-17,-32,200.30
ACC-0020,AAPL,2025-11-19,-26,123.24
ACC-0020,SOXL,2025-12-10,-55,210.24
ACC-0020,BA,2026-01-27,-26,365.93
ACC-0020,BA,2026-01-30,39,371.53
ACC-0020,PLTR,2026-05-04,-34,182.18
ACC-0020,PLTR,2026-05-22,26,192.01
ACC-0020,BA,2026-06-12,-29,520.94
ACC-0021,NVDA,2025-06-17,-54,216.15
ACC-0021,QQQ,2025-07-03,-47,227.74
ACC-0021,QQQ,2025-07-16,9,220.13
ACC-0021,MRVL,2025-08-14,-55,182.50
ACC-0021,MSFT,2025-09-02,42,211.53
ACC-0021,NVDA,2025-09-05,-39,254.01
ACC-0021,NVDA,2025-09-26,-18,273.81
ACC-0021,QQQ,2025-10-23,-15,208.04
ACC-0021,DIS,2025-12-05,37,232.87
ACC-0021,MU,2025-12-12,-58,170.02
ACC-0021,QQQ,2026-01-13,-26,238.47
ACC-0021,NVDA,2026-01-26,11,291.85
ACC-0021,QQQ,2026-02-13,-39,232.90
ACC-0021,NVDA,2026-02-18,18,372.31
ACC-0021,QQQ,2026-02-27,-6,235.11
ACC-0021,QQQ,2026-03-11,50,237.51
ACC-0021,QQQ,2026-03-30,49,246.11
ACC-0021,AMD,2026-04-03,40,27.27
ACC-0021,NVDA,2026-04-07,-59,349.86
ACC-0021,QQQ,2026-05-04,3,260.96
ACC-0021,NVDA,2026-05-08,-37,290.44
ACC-0021,INTC,2026-05-12,-49,293.49
ACC-0021,WMT,2026-06-02,-49,136.90
ACC-0021,NVDA,2026-06-05,-31,314.13
ACC-0021,QQQ,2026-06-17,36,211.22
ACC-0021,MU,2026-06-18,-33,243.02
ACC-0021,NVDA,2026-06-26,-19,323.75
ACC-0022,ARM,2025-06-13,-22,209.40
ACC-0022,MU,2025-06-18,-60,165.98
ACC-0022,WMT,2025-06-19,4,126.00
ACC-0022,WMT,2025-06-24,57,125.52
ACC-0022,WMT,2025-07-07,-15,139.86
ACC-0022,MU,2025-07-18,-51,156.74
ACC-0022,WMT,2025-08-01,-36,150.91
ACC-0022,WMT,2025-08-12,5,147.10
ACC-0022,WMT,2025-08-22,49,169.13
ACC-0022,WMT,2025-08-28,-12,167.43
ACC-0022,WMT,2025-09-05,3,166.61
ACC-0022,WMT,2025-09-23,-45,158.16
ACC-0022,SNAP,2025-09-30,10,14.96
ACC-0022,MU,2025-10-09,13,165.18
ACC-0022,WMT,2025-10-15,-40,134.74
ACC-0022,WMT,2025-10-17,4,127.32
ACC-0022,MU,2025-10-22,-60,172.65
ACC-0022,WMT,2025-10-28,12,132.05
ACC-0022,WMT,2025-11-03,35,140.21
ACC-0022,SOXL,2025-11-10,57,213.25
ACC-0022,WMT,2025-11-11,-8,140.81
ACC-0022,MU,2025-11-21,-15,173.09
ACC-0022,MU,2025-11-24,6,174.52
ACC-0022,SOFI,2025-11-25,46,24.97
ACC-0022,WMT,2025-12-18,20,132.99
ACC-0022,MU,2025-12-26,32,167.50
ACC-0022,WMT,2026-01-12,-32,141.08
ACC-0022,WMT,2026-01-20,-2,139.36
ACC-0022,DIS,2026-01-22,42,209.33
ACC-0022,MU,2026-01-28,-11,203.69
ACC-0022,UNH,2026-02-04,-16,112.11
ACC-0022,WMT,2026-02-10,-31,139.11
ACC-0022,WMT,2026-02-12,1,140.49
ACC-0022,MU,2026-02-17,35,184.14
ACC-0022,WMT,2026-02-19,-27,143.32
ACC-0022,WMT,2026-02-20,-33,141.79
ACC-0022,MU,2026-03-03,6,201.54
ACC-0022,WMT,2026-03-09,-11,132.28
ACC-0022,WMT,2026-03-23,-60,117.08
ACC-0022,MU,2026-03-25,51,191.68
ACC-0022,WMT,2026-04-15,51,118.63
ACC-0022,WMT,2026-05-07,7,124.47
ACC-0022,MU,2026-05-13,-28,256.67
ACC-0022,WMT,2026-05-27,19,126.98
ACC-0022,MU,2026-05-28,-25,266.43
ACC-0022,WMT,2026-06-01,44,138.59
ACC-0022,WMT,2026-06-09,-45,148.24
ACC-0022,MU,2026-06-11,58,253.22
ACC-0022,MU,2026-06-29,-20,233.26
ACC-0022,WMT,2026-07-08,22,143.78
ACC-0022,WMT,2026-07-17,13,142.00
ACC-0022,WMT,2026-07-20,-36,144.51
ACC-0022,WMT,2026-07-23,-13,139.93
ACC-0022,MU,2026-07-28,-46,232.09
ACC-0022,MU,2026-07-29,35,237.02
ACC-0022,MU,2026-08-05,-49,231.14
ACC-0022,MU,2026-08-07,-3,226.14
ACC-0022,WMT,2026-08-11,33,139.13
ACC-0022,WMT,2026-08-14,22,137.43
ACC-0022,GOOGL,2026-08-21,-8,134.20
ACC-0022,MU,2026-08-24,31,223.60
ACC-0022,MU,2026-09-02,-29,206.65
ACC-0023,SHOP,2025-06-03,55,325.66
ACC-0023,SHOP,2025-06-10,-14,321.55
ACC-0023,SHOP,2025-06-16,-9,321.82
ACC-0023,VRT,2025-06-20,45,115.56
ACC-0023,SMCI,2025-07-10,-29,137.81
ACC-0023,VRT,2025-07-30,3,113.53
ACC-0023,SMCI,2025-09-01,-55,185.79
ACC-0023,SHOP,2025-09-15,49,332.60
ACC-0023,VRT,2025-10-10,57,99.81
ACC-0023,HOOD,2025-10-31,11,162.98
ACC-0023,SHOP,2025-11-25,-8,405.83
ACC-0023,SMCI,2025-12-23,30,159.17
ACC-0023,NFLX,2026-01-12,50,212.15
ACC-0023,VRT,2026-02-13,9,115.37
ACC-0023,SMCI,2026-02-25,8,185.25
ACC-0023,VRT,2026-03-04,57,116.02
ACC-0023,VRT,2026-03-20,-6,105.45
ACC-0023,SMCI,2026-04-03,60,182.13
ACC-0023,VRT,2026-04-07,34,116.18
ACC-0023,SMCI,2026-04-24,-46,174.18
ACC-0023,SHOP,2026-06-02,-43,326.04
ACC-0023,VRT,2026-06-12,-28,96.68
ACC-0023,SHOP,2026-07-13,19,358.53
ACC-0023,VRT,2026-08-04,32,83.38
ACC-0023,SHOP,2026-09-02,-18,370.38
ACC-0023,SMCI,2026-09-04,-16,157.30
ACC-0024,RIVN,2025-06-02,-33,369.58
ACC-0024,RIVN,2025-06-09,41,364.46
ACC-0024,PLTR,2025-06-20,12,173.00
ACC-0024,PLTR,2025-07-07,-3,186.16
ACC-0024,GOOGL,2025-07-18,-16,155.90
ACC-0024,RIVN,2025-07-28,6,401.26
ACC-0024,PLTR,2025-08-22,-47,194.46
ACC-0024,PLTR,2025-09-15,-9,183.53
ACC-0024,RIVN,2025-09-18,-45,361.03
ACC-0024,PLTR,2025-10-02,5,201.69
ACC-0024,PLTR,2025-10-14,5,196.28
ACC-0024,SMCI,2025-11-14,33,152.28
ACC-0024,RIVN,2025-11-17,-31,398.71
ACC-0024,PLTR,2025-12-02,-32,200.00
ACC-0024,RIVN,2025-12-26,49,408.96
ACC-0024,PLTR,2026-02-02,10,184.22
ACC-0024,PLTR,2026-02-10,41,186.14
ACC-0024,RIVN,2026-02-27,-22,404.93
ACC-0024,PLTR,2026-04-09,-26,165.74
ACC-0024,PLTR,2026-04-14,2,172.88
ACC-0024,RIVN,2026-05-19,-51,439.89
ACC-0024,RIVN,2026-06-15,13,407.35
ACC-0024,RIVN,2026-06-22,-46,412.51
ACC-0024,RIVN,2026-06-24,-9,411.75
ACC-0024,RIVN,2026-07-08,-53,428.34
ACC-0024,PLTR,2026-08-07,-2,223.89
ACC-0024,SPY,2026-08-12,9,143.28
ACC-0025,INTC,2025-06-20,36,204.40
ACC-0025,INTC,2025-06-24,24,191.91
ACC-0025,DIS,2025-06-25,-13,271.52
ACC-0025,DIS,2025-07-09,50,293.82
ACC-0025,DIS,2025-07-11,12,291.67
ACC-0025,INTC,2025-07-18,25,168.71
ACC-0025,DIS,2025-08-12,55,274.05
ACC-0025,INTC,2025-08-20,47,198.63
ACC-0025,INTC,2025-08-21,-31,201.38
ACC-0025,INTC,2025-09-15,-42,207.29
ACC-0025,DIS,2025-10-06,2,267.63
ACC-0025,DIS,2025-10-21,20,247.45
ACC-0025,QQQ,2025-10-23,39,207.80
ACC-0025,DIS,2025-10-31,-50,263.79
ACC-0025,DIS,2025-11-03,58,264.99
ACC-0025,INTC,2025-11-21,47,243.32
ACC-0025,INTC,2025-11-24,49,244.82
ACC-0025,INTC,2025-11-27,46,241.04
ACC-0025,AAPL,2025-12-02,4,130.03
ACC-0025,AAPL,2025-12-15,47,141.77
ACC-0025,INTC,2025-12-18,53,238.27
ACC-0025,DIS,2026-01-08,-53,234.03
ACC-0025,INTC,2026-01-23,-41,231.49
ACC-0025,INTC,2026-01-26,51,233.83
ACC-0025,DIS,2026-01-29,16,196.23
ACC-0025,DIS,2026-01-30,60,196.10
ACC-0025,INTC,2026-02-09,-32,230.99
ACC-0025,XOM,2026-02-11,41,278.21
ACC-0025,INTC,2026-02-23,-40,222.40
ACC-0025,INTC,2026-03-03,48,230.39
ACC-0025,DIS,2026-03-04,17,177.03
ACC-0025,INTC,2026-03-05,-49,243.83
ACC-0025,DIS,2026-03-09,-2,180.88
ACC-0025,INTC,2026-04-22,47,333.22
ACC-0025,DIS,2026-04-24,-56,195.44
ACC-0025,INTC,2026-04-30,1,300.41
ACC-0025,DIS,2026-05-15,-27,222.56
ACC-0025,INTC,2026-05-27,-23,286.64
ACC-0025,DIS,2026-06-04,-59,215.59
ACC-0025,INTC,2026-07-03,5,224.36
ACC-0025,MRVL,2026-08-13,6,190.89
ACC-0025,INTC,2026-08-25,13,228.24
ACC-0025,INTC,2026-08-31,41,244.78
ACC-0025,DIS,2026-09-04,40,313.06
ACC-0026,BA,2025-06-06,24,367.46
ACC-0026,TSM,2025-06-11,-11,321.50
ACC-0026,BA,2025-06-12,53,354.98
ACC-0026,BA,2025-06-17,1,357.68
ACC-0026,BA,2025-07-04,24,337.32
ACC-0026,NFLX,2025-07-09,23,243.62
ACC-0026,MSTR,2025-07-17,60,56.92
ACC-0026,BA,2025-07-23,-23,312.17
ACC-0026,BA,2025-07-24,-5,310.85
ACC-0026,BA,2025-07-30,15,328.85
ACC-0026,MSTR,2025-08-04,-23,65.40
ACC-0026,MSTR,2025-08-08,14,64.09
ACC-0026,BA,2025-08-22,10,323.66
ACC-0026,MSTR,2025-09-02,19,65.84
ACC-0026,BA,2025-09-03,-50,345.72
ACC-0026,MSTR,2025-09-04,53,66.83
ACC-0026,MSTR,2025-09-05,-1,66.85
ACC-0026,BA,2025-09-25,48,346.67
ACC-0026,BA,2025-09-29,36,349.80
ACC-0026,BA,2025-10-06,-36,346.95
ACC-0026,MSTR,2025-10-21,4,70.39
ACC-0026,BA,2025-11-03,-19,337.01
ACC-0026,AMZN,2025-11-04,-45,111.18
ACC-0026,MSTR,2025-11-06,14,67.65
ACC-0026,SOFI,2025-11-14,12,27.98
ACC-0026,MSTR,2025-11-20,13,70.35
ACC-0026,MSTR,2025-11-21,20,70.65
ACC-0026,BA,2025-11-26,22,298.54
ACC-0026,MSTR,2025-11-28,59,67.62
ACC-0026,MSTR,2025-12-05,-23,63.42
ACC-0026,BA,2025-12-11,-19,296.50
ACC-0026,MSTR,2025-12-19,47,57.17
ACC-0026,BA,2025-12-22,-50,324.01
ACC-0026,BA,2025-12-23,-15,332.66
ACC-0026,BA,2025-12-29,24,347.73
ACC-0026,BA,2025-12-30,53,354.08
ACC-0026,BA,2025-12-31,-8,360.08
ACC-0026,BA,2026-01-07,-10,346.51
ACC-0026,BA,2026-01-12,-15,341.56
ACC-0026,GOOGL,2026-01-16,-6,115.54
ACC-0026,MSTR,2026-01-26,50,56.71
ACC-0026,AMZN,2026-02-02,14,134.17
ACC-0026,MSTR,2026-02-03,-33,58.40
ACC-0026,BA,2026-02-04,20,418.61
ACC-0026,BA,2026-02-05,-26,437.57
ACC-0026,MSTR,2026-02-11,-17,58.53
ACC-0026,MSTR,2026-02-25,38,63.60
ACC-0026,MRVL,2026-02-27,-1,158.44
ACC-0026,MSTR,2026-03-03,-49,65.02
ACC-0026,SMCI,2026-03-06,37,194.44
ACC-0026,MSTR,2026-03-16,-30,66.01
ACC-0026,MSTR,2026-03-20,-32,67.68
ACC-0026,BA,2026-03-24,-18,488.40
ACC-0026,SOXL,2026-03-25,-54,235.14
ACC-0026,MSTR,2026-04-09,52,66.71
ACC-0026,BA,2026-04-13,-11,454.50
ACC-0026,MSTR,2026-04-17,-38,64.37
ACC-0026,MSTR,2026-04-22,14,63.04
ACC-0026,MSTR,2026-04-23,47,62.85
ACC-0026,BA,2026-04-29,15,435.24
ACC-0026,BA,2026-04-30,11,443.88
ACC-0026,MSTR,2026-05-04,36,66.52
ACC-0026,MSTR,2026-05-13,-6,70.20
ACC-0026,MSTR,2026-05-21,-28,69.49
ACC-0026,MSTR,2026-05-28,-50,66.83
ACC-0026,BA,2026-06-02,15,520.25
ACC-0026,BA,2026-06-03,1,506.87
ACC-0026,MSTR,2026-06-04,4,64.33
ACC-0026,MSTR,2026-06-05,-32,65.62
ACC-0026,BA,2026-06-11,7,515.96
ACC-0026,BA,2026-06-12,-22,518.02
ACC-0026,BA,2026-06-16,-29,539.86
ACC-0026,MSTR,2026-06-22,-43,74.04
ACC-0026,QQQ,2026-07-01,-19,209.40
ACC-0026,MSTR,2026-07-07,3,70.96
ACC-0026,BA,2026-07-20,-25,523.36
ACC-0026,BA,2026-07-21,-44,522.94
ACC-0026,MSTR,2026-07-31,-35,69.18
ACC-0026,BA,2026-08-05,4,492.10
ACC-0026,MSTR,2026-09-04,1,70.63
ACC-0027,ARM,2025-06-03,-22,203.93
ACC-0027,VRT,2025-06-10,60,129.03
ACC-0027,SNAP,2025-06-30,20,14.02
ACC-0027,ARM,2025-07-14,42,187.39
ACC-0027,ARM,2025-07-25,-43,203.59
ACC-0027,ARM,2025-08-04,18,186.62
ACC-0027,ARM,2025-08-22,-10,198.63
ACC-0027,VRT,2025-09-04,36,103.31
ACC-0027,ARM,2025-10-10,60,191.99
ACC-0027,IREN,2025-11-07,26,213.60
ACC-0027,ARM,2025-11-25,3,223.00
ACC-0027,ARM,2026-01-16,-33,194.23
ACC-0027,VRT,2026-01-26,-13,98.93
ACC-0027,VRT,2026-02-09,45,109.97
ACC-0027,ARM,2026-02-16,-7,185.52
ACC-0027,AMZN,2026-03-09,-41,130.79
ACC-0027,VRT,2026-03-24,22,110.84
ACC-0027,ARM,2026-06-09,48,190.06
ACC-0027,VRT,2026-06-10,11,100.87
ACC-0027,VRT,2026-06-12,16,96.36
ACC-0027,ARM,2026-06-15,60,187.40
ACC-0027,SOXL,2026-09-04,18,198.66
ACC-0027,SOXL,2026-09-04,33,199.03
ACC-0027,SOXL,2026-09-04,11,199.52
ACC-0027,SOXL,2026-09-04,3,198.69
ACC-0028,UBER,2025-06-09,3,192.50
ACC-0028,MSFT,2025-06-18,-19,197.34
ACC-0028,MSFT,2025-07-03,12,210.56
ACC-0028,UBER,2025-07-07,8,206.34
ACC-0028,MSFT,2025-07-11,13,215.83
ACC-0028,MSFT,2025-07-16,-45,213.56
ACC-0028,UBER,2025-08-06,44,181.20
ACC-0028,UNH,2025-08-11,-12,92.66
ACC-0028,MSFT,2025-08-14,51,218.84
ACC-0028,DIS,2025-08-18,-5,262.92
ACC-0028,UNH,2025-08-19,52,86.71
ACC-0028,PYPL,2025-08-20,38,14.60
ACC-0028,MSFT,2025-08-22,18,211.61
ACC-0028,UNH,2025-08-26,27,81.30
ACC-0028,MSFT,2025-08-27,32,221.60
ACC-0028,UNH,2025-09-01,46,82.10
ACC-0028,UNH,2025-09-04,1,81.83
ACC-0028,UNH,2025-09-09,-3,83.17
ACC-0028,UBER,2025-09-11,-15,199.31
ACC-0028,UBER,2025-09-17,-27,191.99
ACC-0028,UBER,2025-09-19,-13,195.97
ACC-0028,MSFT,2025-10-06,36,246.95
ACC-0028,UBER,2025-10-20,19,195.36
ACC-0028,UNH,2025-10-22,12,83.88
ACC-0028,AAPL,2025-10-29,22,119.83
ACC-0028,UNH,2025-11-05,15,76.49
ACC-0028,MSFT,2025-11-11,32,251.30
ACC-0028,UNH,2025-11-12,-28,83.47
ACC-0028,GOOGL,2025-11-14,33,126.49
ACC-0028,UNH,2025-11-17,-46,87.68
ACC-0028,UBER,2025-11-19,41,204.85
ACC-0028,SNAP,2025-12-08,27,18.12
ACC-0028,MSFT,2025-12-10,-2,249.15
ACC-0028,UBER,2025-12-30,3,238.17
ACC-0028,UNH,2026-01-09,-50,103.34
ACC-0028,UBER,2026-01-21,-58,231.05
ACC-0028,MSFT,2026-01-22,39,254.52
ACC-0028,UNH,2026-01-23,-7,101.91
ACC-0028,UNH,2026-01-30,-47,108.77
ACC-0028,UBER,2026-02-10,-13,257.81
ACC-0028,UBER,2026-02-13,-24,251.74
ACC-0028,MSFT,2026-03-02,40,254.31
ACC-0028,UBER,2026-03-25,22,249.46
ACC-0028,UNH,2026-04-15,57,120.30
ACC-0028,MSFT,2026-04-27,35,260.52
ACC-0028,MSFT,2026-06-09,23,265.53
ACC-0028,MSFT,2026-06-10,21,260.12
ACC-0028,UBER,2026-06-15,-8,258.52
ACC-0028,MSFT,2026-06-19,42,268.02
ACC-0028,UBER,2026-06-24,10,264.26
ACC-0028,UNH,2026-06-25,44,115.39
ACC-0028,UBER,2026-06-29,23,259.42
ACC-0028,MSFT,2026-07-17,-11,246.41
ACC-0028,UBER,2026-07-21,54,271.26
ACC-0028,MSFT,2026-07-22,49,254.35
ACC-0028,MU,2026-08-05,-30,230.68
ACC-0028,UNH,2026-08-11,-53,116.29
ACC-0028,MSFT,2026-08-12,57,224.08
ACC-0028,UBER,2026-08-31,27,269.92
ACC-0028,MSFT,2026-09-01,-6,229.20
ACC-0028,UBER,2026-09-02,-15,272.19
ACC-0028,SNAP,2026-09-04,46,14.50
ACC-0029,SMCI,2025-06-24,-33,134.62
ACC-0029,AMD,2025-07-04,-33,24.87
ACC-0029,AMZN,2025-07-07,-11,101.70
ACC-0029,SMCI,2025-07-21,-36,147.29
ACC-0029,SMCI,2025-07-24,-10,147.27
ACC-0029,AMZN,2025-07-30,-18,90.47
ACC-0029,MSFT,2025-09-17,32,244.21
ACC-0029,SMCI,2025-09-26,42,174.34
ACC-0029,SMCI,2025-10-08,-43,157.10
ACC-0029,SHOP,2025-10-13,-11,322.46
ACC-0029,SMCI,2025-11-04,-22,155.94
ACC-0029,AMZN,2025-11-24,59,128.80
ACC-0029,SMCI,2025-12-03,41,152.21
ACC-0029,AMZN,2025-12-19,-27,127.78
ACC-0029,SMCI,2026-01-05,-53,163.99
ACC-0029,AMZN,2026-01-22,-24,126.62
ACC-0029,SMCI,2026-03-25,36,187.35
ACC-0029,SMCI,2026-03-30,-41,185.55
ACC-0029,SMCI,2026-07-07,9,152.10
ACC-0029,PLTR,2026-07-08,-9,185.15
ACC-0029,SMCI,2026-07-14,-28,155.35
ACC-0029,PLTR,2026-07-16,-36,191.09
